"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc";"norm.sc"
"370";370;"P48444";"P48444";"P48444";"COPD_HUMAN";"Coatomer subunit delta";"ARCN1";1;2;0,000176075984408532;1;1;1;1;0,000220070845911507;0,000215538632670948;"endoplasmic reticulum, intracellular membrane-bounded organelle, clathrin adaptor complex, COPI vesicle coat, cytosol, cytoplasm, Golgi apparatus";0,000250031253906738
"371";371;"P48449";"P48449";"P48449";"ERG7_HUMAN";"Lanosterol synthase";"LSS";2;2;0,000122916431738743;2;NA;2;NA;0,000307257383226175;NA;"lipid particle, endoplasmic reticulum membrane";0,000250031253906738
"374";374;"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";6;11;0,00109482644730128;3;6;4;7;0,000995187630626373;0,00170571170146899;"mitochondrial matrix, mitochondrion, mitochondrial inner membrane";0,00137517189648706
"383";383;"P49748";"P49748-1";"P49748-1";"ACADV_HUMAN";"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADVL";8;13;0,000892879972844182;6;7;6;7;NA;NA;"cytoplasm, nucleolus, mitochondrion, mitochondrial matrix, nucleus, mitochondrial inner membrane, mitochondrial nucleoid";0,0016252031503938
"385";385;"P49821";"P49821-1,P49821-2";"P49821-1,P49821-2";"NDUV1_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial";"NDUFV1";6;9;0,000436300351451961;5;4;5;4;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane";0,00112514064258032
"388";388;"P50402";"P50402";"P50402";"EMD_HUMAN";"Emerin";"EMD";2;4;0,000708463212856377;2;2;2;2;0,000885481907565198;0,000867245994447673;"endoplasmic reticulum, integral component of membrane, nuclear inner membrane, nuclear membrane, nuclear outer membrane, nuclear envelope, microtubule";0,000500062507813477
"389";389;"P50416";"P50416-1,P50416-2";"P50416-1,P50416-2";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";2;2;5,8198465739172e-05;2;NA;2;NA;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of mitochondrial outer membrane, mitochondrial outer membrane";0,000250031253906738
"399";399;"P51659";"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";6;12;0,000733490445919238;6;6;6;6;0,000916762518430273;0,000897882401860227;"peroxisomal matrix, peroxisomal membrane, intracellular membrane-bounded organelle, peroxisome, mitochondrion";0,00150018752344043
"416";416;"P53597";"P53597";"P53597";"SUCA_HUMAN";"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial";"SUCLG1";2;4;0,000520085711172023;2;2;2;2;0,000650035851218383;0,000636648793611876;"succinate-CoA ligase complex (GDP-forming), mitochondrion, mitochondrial inner membrane, mitochondrial matrix";0,000500062507813477
"420";420;"P54886";"P54886-1,P54886-2";"P54886-1,P54886-2";"P5CS_HUMAN";"Delta-1-pyrroline-5-carboxylate synthase";"ALDH18A1";19;39;0,00110346487209989;17;17;20;19;NA;NA;"mitochondrion, cytoplasm, mitochondrial inner membrane";0,0048756094511814
"423";423;"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";8;18;0,00170838281074861;8;8;9;9;0,00213524434672367;0,00209127040433268;"endoplasmic reticulum, mitochondrion, mitochondrial nucleoid, mitochondrial outer membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial inner membrane, mitochondrial envelope";0,00225028128516064
"431";431;"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;5;0,00119647377703138;2;2;3;2;NA;NA;"mitochondrial proton-transporting ATP synthase complex, integral component of membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, coupling factor F(o)";0,000625078134766846
"432";432;"P56378";"P56378";"P56378";"68MP_HUMAN";"6.8 kDa mitochondrial proteolipid";"MP68";2;2;0,00155129013849586;2;NA;2;NA;0,00387780007795794;NA;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";0,000250031253906738
"434";434;"P57737";"P57737-1,P57737-2";"P57737-1,P57737-2";"CORO7_HUMAN";"Coronin-7";"CORO7";2;2;4,86350421798702e-05;2;NA;2;NA;NA;NA;"cytosol, Golgi membrane, integral component of membrane, cytoplasmic membrane-bounded vesicle, Golgi apparatus";0,000250031253906738
"439";439;"P60468";"P60468";"P60468";"SC61B_HUMAN";"Protein transport protein Sec61 subunit beta";"SEC61B";1;2;0,000937237792007916;1;1;1;1;0,00117141877354979;0,00114729418015473;"membrane, integral component of membrane, endoplasmic reticulum Sec complex, endoplasmic reticulum";0,000250031253906738
"458";458;"P61803";"P61803";"P61803";"DAD1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1";"DAD1";1;3;0,00119435612432867;1;1;1;2;0,000995187630626373;0,00194938480167884;"oligosaccharyltransferase complex, endoplasmic reticulum membrane, integral component of membrane";0,000375046880860108
"477";477;"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";8;11;0,00186038178263225;4;6;5;6;0,00211383838836053;0,00248436634499672;"membrane, cytosol, polysomal ribosome, cytosolic large ribosomal subunit";0,00137517189648706
"503";503;"P63241";"P63241-1,P63241-2";"P63241-1,P63241-2";"IF5A1_HUMAN";"Eukaryotic translation initiation factor 5A-1";"EIF5A";3;7;0,001022441227645;3;2;3;4;NA;NA;"annulate lamellae, endoplasmic reticulum membrane, nucleus, nuclear pore, cytoplasm, cytosol";0,000875109388673584
"506";506;"P67812";"P67812";"P67812";"SC11A_HUMAN";"Signal peptidase complex catalytic subunit SEC11A";"SEC11A";2;2;0,000502652670574078;2;NA;2;NA;0,00125649388000872;NA;"integral component of membrane, endoplasmic reticulum membrane";0,000250031253906738
"513";513;"P69849";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"NOMO1_HUMAN, NOMO2_HUMAN, NOMO3_HUMAN";"Nodal modulator 1, Nodal modulator 2, Nodal modulator 3";"NOMO1, NOMO2, NOMO3";5;6;5,42234801322378e-05;3;3;3;3;0,000138039528143347;0,000135196695533782;"integral component of membrane";0,000750093761720215
"531";531;"Q02218";"Q02218-1,Q02218-2,Q9ULD0-1,Q9ULD0-2,Q9ULD0-3";"Q02218-1,Q02218-2,Q9ULD0-1,Q9ULD0-2,Q9ULD0-3";"ODO1_HUMAN, OGDHL_HUMAN";"2-oxoglutarate dehydrogenase-like, mitochondrial, 2-oxoglutarate dehydrogenase, mitochondrial";"OGDH, OGDHL";1;2;1,7725537437502e-05;NA;1;NA;2;NA;NA;"mitochondrial membrane, mitochondrial matrix, mitochondrion, oxoglutarate dehydrogenase complex";0,000250031253906738
"536";536;"Q03252";"Q03252";"Q03252";"LMNB2_HUMAN";"Lamin-B2";"LMNB2";6;10;0,000810997599615013;5;5;5;5;0,00102232911146164;0,000985823147392216;"intermediate filament, nuclear inner membrane";0,00125015626953369
"555";555;"Q12931";"Q12931";"Q12931";"TRAP1_HUMAN";"Heat shock protein 75 kDa, mitochondrial";"TRAP1";7;12;0,000793273366276292;7;5;7;5;0,00115544488118321;0,000810183390206671;"mitochondrion, nucleus, mitochondrial inner membrane, mitochondrial matrix";0,00150018752344043
"563";563;"Q13423";"Q13423";"Q13423";"NNTM_HUMAN";"NAD(P) transhydrogenase, mitochondrial";"NNT";12;24;0,000994196994837126;11;9;14;10;0,00144971163135444;0,00101418270068927;"mitochondrial respiratory chain, mitochondrial inner membrane, integral component of membrane, mitochondrion";0,00300037504688086
"571";571;"Q14165";"Q14165";"Q14165";"MLEC_HUMAN";"Malectin";"MLEC";1;1;0,000154066486357466;NA;1;NA;1;NA;0,000377192607174159;"integral component of membrane, endoplasmic reticulum membrane, endoplasmic reticulum";0,000125015626953369
"573";573;"Q14554";"Q14554";"Q14554";"PDIA5_HUMAN";"Protein disulfide-isomerase A5";"PDIA5";1;1;8,66809518620038e-05;NA;1;NA;1;NA;0,000212216264537292;"endoplasmic reticulum membrane, endoplasmic reticulum lumen";0,000125015626953369
"578";578;"Q14739";"Q14739";"Q14739";"LBR_HUMAN";"Lamin-B receptor";"LBR";4;5;0,000365751333466504;3;2;3;2;0,000548566840296489;0,000358179646487332;"nuclear membrane, integral component of nuclear inner membrane, mitochondrion, nuclear envelope, integral component of membrane";0,000625078134766846
"581";581;"Q14980";"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"NUMA1_HUMAN";"Nuclear mitotic apparatus protein 1";"NUMA1";4;6;3,19059673875035e-05;3;3;3;3;NA;NA;"Golgi membrane, dendrite, neuronal cell body, nuclear matrix, nucleus, apical part of cell, spindle, nucleoplasm, cytoplasm, chromosome, spindle pole, spindle microtubule, cytosol";0,000750093761720215
"583";583;"Q15005";"Q15005";"Q15005";"SPCS2_HUMAN";"Signal peptidase complex subunit 2";"SPCS2";1;1;0,000199059354054779;NA;1;NA;1;NA;0,00048734620041971;"endoplasmic reticulum membrane, integral component of membrane, signal peptidase complex";0,000125015626953369
"585";585;"Q15067";"Q15067-1,Q15067-2";"Q15067-1,Q15067-2";"ACOX1_HUMAN";"Peroxisomal acyl-coenzyme A oxidase 1";"ACOX1";2;2;6,81627485096666e-05;2;NA;2;NA;NA;NA;"peroxisome, peroxisomal matrix, peroxisomal membrane, mitochondrion";0,000250031253906738
"590";590;"Q15363";"Q15363";"Q15363";"TMED2_HUMAN";"Transmembrane emp24 domain-containing protein 2";"TMED2";2;2;0,00044763596036199;2;NA;2;NA;0,00111896718667443;NA;"Golgi apparatus, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, zymogen granule membrane, endoplasmic reticulum, COPI-coated vesicle membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, COPI-coated vesicle, Golgi cisterna membrane, integral component of membrane, endoplasmic reticulum-Golgi intermediate compartment";0,000250031253906738
"593";593;"Q15388";"Q15388";"Q15388";"TOM20_HUMAN";"Mitochondrial import receptor subunit TOM20 homolog";"TOMM20";3;4;0,00124103211079669;2;2;2;2;0,00155112003118318;0,00151917574199799;"integral component of membrane, mitochondrial outer membrane translocase complex, mitochondrion";0,000500062507813477
"597";597;"Q15738";"Q15738";"Q15738";"NSDHL_HUMAN";"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating";"NSDHL";6;13;0,00156792595767544;6;5;7;6;0,0021104381121326;0,00177169288946147;"integral component of membrane, endoplasmic reticulum, lipid particle, endoplasmic reticulum membrane, intracellular membrane-bounded organelle";0,0016252031503938
"599";599;"Q16134";"Q16134";"Q16134";"ETFD_HUMAN";"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial";"ETFDH";5;8;0,000583305206047066;4;4;4;4;0,000729051554364863;0,000714037220712185;"integral component of mitochondrial inner membrane, mitochondrial matrix, mitochondrial membrane";0,00100012501562695
"607";607;"Q16718";"Q16718";"Q16718";"NDUA5_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5";"NDUFA5";1;2;0,00077564506924793;1;1;1;1;0,000969450019489484;0,000949484838748746;"mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000250031253906738
"610";610;"Q16850";"Q16850-1,Q16850-2";"Q16850-1,Q16850-2";"CP51A_HUMAN";"Lanosterol 14-alpha demethylase";"CYP51A1";2;3;0,000134157298259582;2;1;2;1;NA;NA;"endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane";0,000375046880860108
"612";612;"Q16891";"Q16891-1,Q16891-2";"Q16891-1,Q16891-2";"IMMT_HUMAN";"Mitochondrial inner membrane protein";"IMMT";1;1;2,96750752086939e-05;1;NA;1;NA;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion";0,000125015626953369
"615";615;"Q2VPB7";"Q2VPB7";"Q2VPB7";"AP5B1_HUMAN";"AP-5 complex subunit beta-1";"AP5B1";2;2;0,00010247702509426;NA;2;NA;2;NA;0,000250888932334521;"AP-type membrane coat adaptor complex, lysosomal membrane";0,000250031253906738
"618";618;"Q3ZAQ7";"Q3ZAQ7-1";"Q3ZAQ7-1";"VMA21_HUMAN";"Vacuolar ATPase assembly integral membrane protein VMA21";"VMA21";2;3;0,00133625982226871;2;NA;3;NA;NA;NA;"endoplasmic reticulum-Golgi intermediate compartment membrane, COPII vesicle coat, endoplasmic reticulum membrane, lysosome, integral component of membrane";0,000375046880860108
"625";625;"Q5JTV8";"Q5JTV8-1";"Q5JTV8-1";"TOIP1_HUMAN";"Torsin-1A-interacting protein 1";"TOR1AIP1";3;5;0,000385826878356603;3;2;3;2;NA;NA;"nuclear inner membrane, integral component of membrane";0,000625078134766846
"626";626;"Q5K651";"Q5K651";"Q5K651";"SAMD9_HUMAN";"Sterile alpha motif domain-containing protein 9";"SAMD9";2;2;5,66235544573694e-05;2;NA;2;NA;0,000141543363449692;NA;"intracellular membrane-bounded organelle, cytoplasm";0,000250031253906738
"633";633;"Q6PI78";"Q6PI78";"Q6PI78";"TMM65_HUMAN";"Transmembrane protein 65";"TMEM65";1;1;0,000187447558401583;NA;1;NA;1;NA;0,000458917672061894;"integral component of membrane, mitochondrion";0,000125015626953369
"640";640;"Q7LGA3";"Q7LGA3-1,Q7LGA3-2,Q7LGA3-3";"Q7LGA3-1,Q7LGA3-2,Q7LGA3-3";"HS2ST_HUMAN";"Heparan sulfate 2-O-sulfotransferase 1";"HS2ST1";1;2;8,42460936636329e-05;1;1;1;1;NA;NA;"integral component of membrane, Golgi membrane";0,000250031253906738
"650";650;"Q86Y82";"Q86Y82";"Q86Y82";"STX12_HUMAN";"Syntaxin-12";"STX12";1;2;0,000325995753741884;1;1;1;1;0,000407450008191233;0,000399058845271212;"endosome membrane, phagocytic vesicle, SNARE complex, membrane raft, integral component of membrane, Golgi membrane";0,000250031253906738
"652";652;"Q8IUQ0";"Q8IUQ0-1";"Q8IUQ0-1";"CLVS1_HUMAN";"Clavesin-1";"CLVS1";2;3;0,000381249271325254;NA;2;NA;3;NA;NA;"early endosome membrane, endosome, clathrin-coated vesicle, Golgi apparatus, trans-Golgi network";0,000375046880860108
"656";656;"Q8N1F7";"Q8N1F7-1";"Q8N1F7-1";"NUP93_HUMAN";"Nuclear pore complex protein Nup93";"NUP93";4;4;0,000219718749774749;2;2;2;2;NA;NA;"nuclear envelope, nuclear periphery, nuclear membrane, nuclear pore";0,000500062507813477
"664";664;"Q8NF37";"Q8NF37";"Q8NF37";"PCAT1_HUMAN";"Lysophosphatidylcholine acyltransferase 1";"LPCAT1";3;6;0,000505476561981797;3;3;3;3;0,000631776417195394;0,000618765400532891;"endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, Golgi apparatus, lipid particle, integral component of membrane";0,000750093761720215
"665";665;"Q8TCS8";"Q8TCS8";"Q8TCS8";"PNPT1_HUMAN";"Polyribonucleotide nucleotidyltransferase 1, mitochondrial";"PNPT1";7;12;0,000689462283775938;5;6;5;7;0,000718111125547766;0,000984650943887588;"mitochondrial intermembrane space, mitochondrion, cytoplasm, membrane, mitochondrial degradosome";0,00150018752344043
"671";671;"Q92928";"Q92928,Q9H0U4";"Q92928,Q9H0U4";"RAB1B_HUMAN, RAB1C_HUMAN";"Putative Ras-related protein Rab-1C, Ras-related protein Rab-1B";"RAB1B, RAB1C";1;1;0,000177189234309954;1;0;1;0;0,000559483593337215;NA;"membrane, cytoplasm";0,000125015626953369
"675";675;"Q969V3";"Q969V3-1,Q969V3-2";"Q969V3-1,Q969V3-2";"NCLN_HUMAN";"Nicalin";"NCLN";2;2;7,9906596831936e-05;NA;2;NA;2;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";0,000250031253906738
"676";676;"Q96A26";"Q96A26";"Q96A26";"F162A_HUMAN";"Protein FAM162A";"FAM162A";3;6;0,00175275639024857;3;3;3;3;0,00219070523884637;0,00214558911613353;"mitochondrion, nucleus, cytoplasm, integral component of membrane";0,000750093761720215
"678";678;"Q96AG4";"Q96AG4";"Q96AG4";"LRC59_HUMAN";"Leucine-rich repeat-containing protein 59";"LRRC59";2;4;0,000586155231483778;2;2;2;2;0,000732613695509969;0,000717526001920876;"endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane, nuclear envelope, mitochondrial nucleoid";0,000500062507813477
"679";679;"Q96AY3";"Q96AY3";"Q96AY3";"FKB10_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP10";"FKBP10";4;7;0,000541085735592199;4;3;4;3;0,000772894860898833;0,000567733202550797;"endoplasmic reticulum lumen, membrane";0,000875109388673584
"683";683;"Q96HE7";"Q96HE7";"Q96HE7";"ERO1A_HUMAN";"ERO1-like protein alpha";"ERO1L";10;18;0,00173028515447615;8;10;8;10;0,00192232824377402;0,00235342395929176;"membrane, endoplasmic reticulum, endoplasmic reticulum membrane, endoplasmic reticulum lumen, intracellular membrane-bounded organelle";0,00225028128516064
"684";684;"Q96IX5";"Q96IX5";"Q96IX5";"USMG5_HUMAN";"Up-regulated during skeletal muscle growth protein 5";"USMG5";1;1;0,00077564506924793;NA;1;NA;1;NA;0,00189896967749749;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";0,000125015626953369
"687";687;"Q96RQ3";"Q96RQ3";"Q96RQ3";"MCCA_HUMAN";"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial";"MCCC1";2;3;0,000186154816619503;2;1;2;1;0,000310224006236635;0,000151917574199799;"mitochondrion, cytosol, mitochondrial matrix, mitochondrial inner membrane";0,000375046880860108
"693";693;"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";7;15;0,0022568936797515;7;6;9;6;0,00338496929881947;0,00221017206611748;"nuclear matrix, protein complex, mitochondrion, mitochondrial inner membrane, nucleus";0,00187523440430054
"694";694;"Q99643";"Q99643-1,Q99643-3,Q99643-5";"Q99643-1,Q99643-3,Q99643-5";"C560_HUMAN";"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial";"SDHC";2;2;0,000177465144048836;NA;2;NA;2;NA;NA;"mitochondrion, mitochondrial respiratory chain complex II, integral component of membrane, mitochondrial inner membrane, respiratory chain complex II";0,000250031253906738
"702";702;"Q9BQB6";"Q9BQB6-1,Q9BQB6-2,Q9BQB6-3";"Q9BQB6-1,Q9BQB6-2,Q9BQB6-3";"VKOR1_HUMAN";"Vitamin K epoxide reductase complex subunit 1";"VKORC1";1;1;9,19988016694887e-05;1;NA;1;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";0,000125015626953369
"707";707;"Q9BTT0";"Q9BTT0";"Q9BTT0";"AN32E_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member E";"ANP32E";1;1;0,000167863485135746;1;NA;1;NA;0,000419612695002911;NA;"nucleus, Swr1 complex, cytoplasmic membrane-bounded vesicle";0,000125015626953369
"708";708;"Q9BTZ2";"Q9BTZ2-1,Q9BTZ2-2,Q9BTZ2-3,Q9BTZ2-4,Q9BTZ2-5,Q9BTZ2-7";"Q9BTZ2-1,Q9BTZ2-2,Q9BTZ2-3,Q9BTZ2-4,Q9BTZ2-5,Q9BTZ2-7";"DHRS4_HUMAN";"Dehydrogenase/reductase SDR family member 4";"DHRS4";1;3;8,0912615137374e-05;1;1;2;1;NA;NA;"intracellular membrane-bounded organelle, peroxisome, peroxisomal membrane, nucleus, nuclear membrane, mitochondrion";0,000375046880860108
"716";716;"Q9BXK5";"Q9BXK5-1";"Q9BXK5-1";"B2L13_HUMAN";"Bcl-2-like protein 13";"BCL2L13";4;7;0,000649302882710639;3;3;3;4;NA;NA;"mitochondrial membrane, nucleus, mitochondrion, integral component of membrane";0,000875109388673584
"719";719;"Q9H3N1";"Q9H3N1";"Q9H3N1";"TMX1_HUMAN";"Thioredoxin-related transmembrane protein 1";"TMX1";3;6;0,000964016014636713;3;3;3;3;0,0012048878813655;0,00118007401387344;"nucleolus, endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane";0,000750093761720215
"723";723;"Q9H9B4";"Q9H9B4";"Q9H9B4";"SFXN1_HUMAN";"Sideroflexin-1";"SFXN1";7;15;0,00209568698834068;7;7;7;8;0,0024447000491474;0,00273640351043117;"mitochondrial inner membrane, integral component of membrane";0,00187523440430054
"727";727;"Q9HC07";"Q9HC07";"Q9HC07";"TM165_HUMAN";"Transmembrane protein 165";"TMEM165";1;2;0,000277700086520864;1;1;1;1;0,000347087044014754;0,000339939016342144;"Golgi apparatus, lysosomal membrane, integral component of membrane, intracellular membrane-bounded organelle, late endosome membrane, Golgi membrane, early endosome membrane, trans-Golgi network membrane, endosome membrane";0,000250031253906738
"729";729;"Q9HCN8";"Q9HCN8";"Q9HCN8";"SDF2L_HUMAN";"Stromal cell-derived factor 2-like protein 1";"SDF2L1";2;4;0,000814251837400542;2;2;2;2;0,00101770318788036;0,000996744265111806;"membrane, endoplasmic reticulum lumen";0,000500062507813477
"735";735;"Q9NRP0";"Q9NRP0";"Q9NRP0";"OSTC_HUMAN";"Oligosaccharyltransferase complex subunit OSTC";"OSTC";1;1;0,000301928953130067;1;NA;1;NA;0,000754739612488458;NA;"integral component of membrane, oligosaccharyltransferase complex";0,000125015626953369
"736";736;"Q9NS69";"Q9NS69";"Q9NS69";"TOM22_HUMAN";"Mitochondrial import receptor subunit TOM22 homolog";"TOMM22";1;1;0,000316812774763239;1;NA;1;NA;0,000791945086343523;NA;"mitochondrion, integral component of membrane, mitochondrial inner membrane, mitochondrial outer membrane translocase complex";0,000125015626953369
"738";738;"Q9NTJ5";"Q9NTJ5";"Q9NTJ5";"SAC1_HUMAN";"Phosphatidylinositide phosphatase SAC1";"SACM1L";1;2;0,000153279093752572;1;1;1;1;0,000191577857343748;0,000187632438321728;"Golgi membrane, alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex, Golgi apparatus, integral component of endoplasmic reticulum membrane, endoplasmic reticulum membrane";0,000250031253906738
"742";742;"Q9NVA1";"Q9NVA1-1,Q9NVA1-2";"Q9NVA1-1,Q9NVA1-2";"UQCC_HUMAN";"Ubiquinol-cytochrome c reductase complex chaperone CBP3 homolog";"UQCC";2;3;0,00022568936797515;1;2;1;2;NA;NA;"mitochondrion, cytoplasmic membrane-bounded vesicle";0,000375046880860108
"743";743;"Q9NX14";"Q9NX14-1,Q9NX14-2";"Q9NX14-1,Q9NX14-2";"NDUBB_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial";"NDUFB11";1;1;0,000147017692863987;1;NA;1;NA;NA;NA;"integral component of membrane, mitochondrial respiratory chain complex I, mitochondrial inner membrane";0,000125015626953369
"748";748;"Q9P035";"Q9P035";"Q9P035";"HACD3_HUMAN";"Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 3";"PTPLAD1";2;3;0,000372823873063922;NA;2;NA;3;NA;0,000912764430620341;"endoplasmic reticulum membrane, integral component of membrane";0,000375046880860108
"752";752;"Q9UEU0";"Q9UEU0-1";"Q9UEU0-1";"VTI1B_HUMAN";"Vesicle transport through interaction with t-SNAREs homolog 1B";"VTI1B";2;3;0,000581733801935948;2;1;2;1;NA;NA;"lysosomal membrane, SNARE complex, Golgi apparatus, perinuclear region of cytoplasm, integral component of membrane, late endosome membrane";0,000375046880860108
"768";768;"Q9UNL2";"Q9UNL2";"Q9UNL2";"SSRG_HUMAN";"Translocon-associated protein subunit gamma";"SSR3";1;1;0,000243175210899351;1;NA;1;NA;0,000607871363571785;NA;"integral component of endoplasmic reticulum membrane, Sec61 translocon complex";0,000125015626953369
"777";777;"Q9Y3B3";"Q9Y3B3";"Q9Y3B3";"TMED7_HUMAN";"Transmembrane emp24 domain-containing protein 7";"TMED7";1;4;0,000803346678863928;1;1;1;3;0,000502036617235626;0,0014750925173418;"COPII vesicle coat, endoplasmic reticulum-Golgi intermediate compartment, COPI vesicle coat, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum, integral component of membrane, Golgi apparatus";0,000500062507813477
"778";778;"Q9Y3D6";"Q9Y3D6";"Q9Y3D6";"FIS1_HUMAN";"Mitochondrial fission 1 protein";"FIS1";2;3;0,000887909487165394;1;2;1;2;0,000739843435926185;0,00144921370124809;"peroxisome, mitochondrion, protein complex, integral component of peroxisomal membrane, integral component of mitochondrial outer membrane";0,000375046880860108
"782";782;"Q9Y5M8";"Q9Y5M8";"Q9Y5M8";"SRPRB_HUMAN";"Signal recognition particle receptor subunit beta";"SRPRB";2;3;0,000498015653317859;1;2;1;2;0,000414967536017639;0,000812843109187118;"endoplasmic reticulum membrane, integral component of membrane, cytoplasm, cytoplasmic microtubule, membrane";0,000375046880860108
"785";785;"Q9Y6C9";"Q9Y6C9";"Q9Y6C9";"MTCH2_HUMAN";"Mitochondrial carrier homolog 2";"MTCH2";1;1;0,000148473313585412;1;NA;1;NA;0,000371142581718747;NA;"integral component of membrane, mitochondrial inner membrane";0,000125015626953369
"787";787;"Q9Y6N5";"Q9Y6N5";"Q9Y6N5";"SQRD_HUMAN";"Sulfide:quinone oxidoreductase, mitochondrial";"SQRDL";4;6;0,000599832186885066;3;3;3;3;0,000749708015071868;0,00073426827529903;"mitochondrial inner membrane";0,000750093761720215
