"";"ID";"AC";"Description";"Gene";"GSC.pos";"GSC.neg";"GSC.pos.norm";"GSC.neg.norm";"ratio";"sqrt.ratio"
"155";"K2C5_HUMAN";"P13647";"Keratin, type II cytoskeletal 5";"KRT5";29;44;0,00429438767954983;0,00565116876444901;0,75991141984034;0,871728983021868
"156";"K2C6A_HUMAN";"P02538";"Keratin, type II cytoskeletal 6A";"KRT6A";4;5;0,000592329335110321;0,000642178268687388;0,922375240633792;0,96040368628707
"157";"K2C6B_HUMAN";"P04259";"Keratin, type II cytoskeletal 6B";"KRT6B";0;2;0;0,000256871307474955;0;0
"158";"K2C7_HUMAN";"P08729";"Keratin, type II cytoskeletal 7";"KRT7";6;10;0,000888494002665482;0,00128435653737478;0,691781430475344;0,831733990212823
"160";"K2C8_HUMAN";"P05787";"Keratin, type II cytoskeletal 8";"KRT8";1;0;0,00014808233377758;0;Inf;Inf
"161";"K6PL_HUMAN";"P17858";"6-phosphofructokinase, liver type";"PFKL";1;1;0,00014808233377758;0,000128435653737478;1,15296905079224;1,07376396418964
"162";"K6PP_HUMAN";"Q01813";"6-phosphofructokinase type C";"PFKP";1;8;0,00014808233377758;0,00102748522989982;0,14412113134903;0,37963289023612
"163";"KAD2_HUMAN";"P54819";"Adenylate kinase 2, mitochondrial";"AK2";4;10;0,000592329335110321;0,00128435653737478;0,461187620316896;0,679107959250145
"164";"KPYM_HUMAN";"P14618";"Pyruvate kinase isozymes M1/M2";"PKM";106;96;0,0156967273804235;0,0123298227587978;1,2730699935831;1,12830403419606
"165";"KTN1_HUMAN";"Q86UP2";"Kinectin";"KTN1";4;4;0,000592329335110321;0,00051374261494991;1,15296905079224;1,07376396418964
"166";"LAP2B_HUMAN";"P42167";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";8;30;0,00118465867022064;0,00385306961212433;0,307458413544597;0,554489326808549
"167";"LARP1_HUMAN";"Q6PKG0";"La-related protein 1";"LARP1";4;8;0,000592329335110321;0,00102748522989982;0,57648452539612;0,75926578047224
"168";"LAT1_HUMAN";"Q01650";"Large neutral amino acids transporter small subunit 1";"SLC7A5";6;2;0,000888494002665482;0,000256871307474955;3,45890715237672;1,85981374131302
"169";"LC7L2_HUMAN";"Q9Y383";"Putative RNA-binding protein Luc7-like 2";"LUC7L2";7;17;0,00103657633644306;0,00218340611353712;0,474751962090923;0,689022468494985
"170";"LDHA_HUMAN";"P00338";"L-lactate dehydrogenase A chain";"LDHA";30;36;0,00444247001332741;0,00462368353454919;0,960807542326867;0,980207907704721
"171";"LDHB_HUMAN";"P07195";"L-lactate dehydrogenase B chain";"LDHB";24;25;0,00355397601066193;0,00321089134343694;1,10685028876055;1,05206952658109
"172";"LETM1_HUMAN";"O95202";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";1;1;0,00014808233377758;0,000128435653737478;1,15296905079224;1,07376396418964
"173";"LEUK_HUMAN";"P16150";"Leukosialin";"SPN";28;1;0,00414630534577225;0,000128435653737478;32,2831334221827;5,68182483205728
"174";"LMNB1_HUMAN";"P20700";"Lamin-B1";"LMNB1";12;14;0,00177698800533096;0,00179809915232469;0,988259186393349;0,994112260458219
"175";"LPPRC_HUMAN";"P42704";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";4;2;0,000592329335110321;0,000256871307474955;2,30593810158448;1,51853156094448
"176";"LSM2_HUMAN";"Q9Y333";"U6 snRNA-associated Sm-like protein LSm2";"LSM2";2;2;0,000296164667555161;0,000256871307474955;1,15296905079224;1,07376396418964
"177";"LYRIC_HUMAN";"Q86UE4";"Protein LYRIC";"MTDH";15;5;0,0022212350066637;0,000642178268687388;3,45890715237672;1,85981374131302
"178";"MARCS_HUMAN";"P29966";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";9;5;0,00133274100399822;0,000642178268687388;2,07534429142603;1,4406055294306
"179";"MCCA_HUMAN";"Q96RQ3";"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial";"MCCC1";197;209;0,0291722197541833;0,0268430516311328;1,08676987084245;1,04248255181679
"180";"MCCB_HUMAN";"Q9HCC0";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";26;29;0,00385014067821709;0,00372463395838685;1,03369639036546;1,0167086064185
"181";"MCM3_HUMAN";"P25205";"DNA replication licensing factor MCM3";"MCM3";9;5;0,00133274100399822;0,000642178268687388;2,07534429142603;1,4406055294306
"182";"MCM4_HUMAN";"P33991";"DNA replication licensing factor MCM4";"MCM4";2;7;0,000296164667555161;0,000899049576162343;0,329419728797783;0,57395098118026
"183";"MCM5_HUMAN";"P33992";"DNA replication licensing factor MCM5";"MCM5";5;4;0,000740411668887902;0,00051374261494991;1,4412113134903;1,20050460785884
"184";"MCM6_HUMAN";"Q14566";"DNA replication licensing factor MCM6";"MCM6";7;7;0,00103657633644306;0,000899049576162343;1,15296905079224;1,07376396418964
"185";"MCM7_HUMAN";"P33993";"DNA replication licensing factor MCM7";"MCM7";3;4;0,000444247001332741;0,00051374261494991;0,86472678809418;0,929906870656508
"186";"MDHC_HUMAN";"P40925";"Malate dehydrogenase, cytoplasmic";"MDH1";8;10;0,00118465867022064;0,00128435653737478;0,922375240633792;0,96040368628707
"187";"MDHM_HUMAN";"P40926";"Malate dehydrogenase, mitochondrial";"MDH2";19;33;0,00281356434177403;0,00423837657333676;0,663830665607654;0,814758041143292
"188";"MOES_HUMAN";"P26038";"Moesin";"MSN";90;114;0,0133274100399822;0,0146416645260724;0,910238724309664;0,954064318748827
"189";"MPCP_HUMAN";"Q00325";"Phosphate carrier protein, mitochondrial";"SLC25A3";14;7;0,00207315267288612;0,000899049576162343;2,30593810158448;1,51853156094448
"190";"MT1G_HUMAN, MT1X_HUMAN, MT2_HUMAN";"P02795";"Metallothionein-1G, Metallothionein-1X, Metallothionein-2";"MT1G, MT1X, MT2A";10;4;0,0014808233377758;0,00051374261494991;2,8824226269806;1,69776989812536
"191";"MTA2_HUMAN";"O94776";"Metastasis-associated protein MTA2";"MTA2";3;3;0,000444247001332741;0,000385306961212433;1,15296905079224;1,07376396418964
"192";"MTPN_HUMAN";"P58546";"Myotrophin";"MTPN";1;3;0,00014808233377758;0,000385306961212433;0,384323016930747;0,619937913771006
"193";"MYH11_HUMAN";"P35749";"Myosin-11";"MYH11";1;3;0,00014808233377758;0,000385306961212433;0,384323016930747;0,619937913771006
"194";"MYH9_HUMAN";"P35579";"Myosin-9";"MYH9";102;120;0,0151043980453132;0,0154122784484973;0,980023693173404;0,989961460448539
"195";"NACA_HUMAN";"Q13765";"Nascent polypeptide-associated complex subunit alpha";"NACA";6;5;0,000888494002665482;0,000642178268687388;1,38356286095069;1,17624948924567
"196";"NASP_HUMAN";"P49321";"Nuclear autoantigenic sperm protein";"NASP";6;2;0,000888494002665482;0,000256871307474955;3,45890715237672;1,85981374131302
"197";"NB5R3_HUMAN";"P00387";"NADH-cytochrome b5 reductase 3";"CYB5R3";12;21;0,00177698800533096;0,00269714872848703;0,658839457595566;0,811689261722468
"198";"NDKA_HUMAN";"P15531";"Nucleoside diphosphate kinase A";"NME1";10;4;0,0014808233377758;0,00051374261494991;2,8824226269806;1,69776989812536
"199";"NNTM_HUMAN";"Q13423";"NAD(P) transhydrogenase, mitochondrial";"NNT";6;1;0,000888494002665482;0,000128435653737478;6,91781430475344;2,63017381645272
"200";"NONO_HUMAN";"Q15233";"Non-POU domain-containing octamer-binding protein";"NONO";14;11;0,00207315267288612;0,00141279219111225;1,46741515555376;1,21136912440171
"201";"NPM_HUMAN";"P06748";"Nucleophosmin";"NPM1";7;21;0,00103657633644306;0,00269714872848703;0,384323016930747;0,619937913771006
"202";"NUCL_HUMAN";"P19338";"Nucleolin";"NCL";70;83;0,0103657633644306;0,0106601592602106;0,972383536812733;0,986095095217866
"203";"NUDC_HUMAN";"Q9Y266";"Nuclear migration protein nudC";"NUDC";6;6;0,000888494002665482;0,000770613922424865;1,15296905079224;1,07376396418964
"204";"ODO2_HUMAN";"P36957";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";4;2;0,000592329335110321;0,000256871307474955;2,30593810158448;1,51853156094448
"205";"ODPA_HUMAN";"P08559";"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial";"PDHA1";6;6;0,000888494002665482;0,000770613922424865;1,15296905079224;1,07376396418964
"206";"PA2G4_HUMAN";"Q9UQ80";"Proliferation-associated protein 2G4";"PA2G4";15;24;0,0022212350066637;0,00308245568969946;0,72060565674515;0,848884949062681
"207";"PABP1_HUMAN";"P11940";"Polyadenylate-binding protein 1";"PABPC1";13;21;0,00192507033910854;0,00269714872848703;0,71374274572853;0,844832969129715
"208";"PAIRB_HUMAN";"Q8NC51";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";27;23;0,00399822301199467;0,00295402003596198;1,35348540745176;1,16339391757554
"209";"PARK7_HUMAN";"Q99497";"Protein DJ-1";"PARK7";7;8;0,00103657633644306;0,00102748522989982;1,00884791944321;1,00441421706545
"210";"PARP1_HUMAN";"P09874";"Poly [ADP-ribose] polymerase 1";"PARP1";8;4;0,00118465867022064;0,00051374261494991;2,30593810158448;1,51853156094448
"211";"PCBP1_HUMAN";"Q15365";"Poly(rC)-binding protein 1";"PCBP1";14;16;0,00207315267288612;0,00205497045979964;1,00884791944321;1,00441421706545
"212";"PCBP2_HUMAN";"Q15366";"Poly(rC)-binding protein 2";"PCBP2";3;5;0,000444247001332741;0,000642178268687388;0,691781430475344;0,831733990212823
"213";"PCCA_HUMAN";"P05165";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";219;210;0,0324300310972901;0,0269714872848703;1,20238201011191;1,09653180989514
"214";"PCCB_HUMAN";"P05166";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";28;31;0,00414630534577225;0,0039815052658618;1,04139140071557;1,02048586502488
"215";"PCNA_HUMAN";"P12004";"Proliferating cell nuclear antigen";"PCNA";2;11;0,000296164667555161;0,00141279219111225;0,20963073650768;0,457854492724141
"216";"PCNP_HUMAN";"Q8WW12";"PEST proteolytic signal-containing nuclear protein";"PCNP";2;7;0,000296164667555161;0,000899049576162343;0,329419728797783;0,57395098118026
"217";"PDIA1_HUMAN";"P07237";"Protein disulfide-isomerase";"P4HB";7;14;0,00103657633644306;0,00179809915232469;0,57648452539612;0,75926578047224
"218";"PDIA3_HUMAN";"P30101";"Protein disulfide-isomerase A3";"PDIA3";25;34;0,00370205834443951;0,00436681222707424;0,847771360876648;0,92074500317767
"219";"PDIA6_HUMAN";"Q15084";"Protein disulfide-isomerase A6";"PDIA6";9;11;0,00133274100399822;0,00141279219111225;0,94333831428456;0,9712560498059
"220";"PDIP3_HUMAN";"Q9BY77";"Polymerase delta-interacting protein 3";"POLDIP3";7;5;0,00103657633644306;0,000642178268687388;1,61415667110914;1,27049465607264
"221";"PEBP1_HUMAN";"P30086";"Phosphatidylethanolamine-binding protein 1";"PEBP1";11;17;0,00162890567155338;0,00218340611353712;0,74603879757145;0,863735374736643
"222";"PGAM1_HUMAN";"P18669";"Phosphoglycerate mutase 1";"PGAM1";4;25;0,000592329335110321;0,00321089134343694;0,184475048126758;0,429505585675854
"223";"PGK1_HUMAN";"P00558";"Phosphoglycerate kinase 1";"PGK1";122;113;0,0180660447208648;0,014513228872335;1,24479844421817;1,11570535725978
"224";"PHB_HUMAN";"P35232";"Prohibitin";"PHB";10;6;0,0014808233377758;0,000770613922424865;1,92161508465373;1,38622331702137
"225";"PHB2_HUMAN";"Q99623";"Prohibitin-2";"PHB2";21;27;0,00310972900932919;0,00346776265091189;0,896753706171743;0,94697080534288
"226";"PIN4_HUMAN";"Q9Y237";"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4";"PIN4";1;2;0,00014808233377758;0,000256871307474955;0,57648452539612;0,75926578047224
"227";"PLSL_HUMAN";"P13796";"Plastin-2";"LCP1";36;47;0,00533096401599289;0,00603647572566144;0,883125230394057;0,9397474290436
"228";"PPIA_HUMAN";"P62937";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";32;51;0,00473863468088257;0,00655021834061135;0,723431561281406;0,850547800703409
"229";"PPIB_HUMAN";"P23284";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";13;15;0,00192507033910854;0,00192653480606216;0,999239844019942;0,999619849752866
"230";"PRDX1_HUMAN";"Q06830";"Peroxiredoxin-1";"PRDX1";36;36;0,00533096401599289;0,00462368353454919;1,15296905079224;1,07376396418964
"231";"PRDX2_HUMAN";"P32119";"Peroxiredoxin-2";"PRDX2";11;13;0,00162890567155338;0,00166966349858721;0,975589196824203;0,987719189255835
"232";"PRDX4_HUMAN";"Q13162";"Peroxiredoxin-4";"PRDX4";2;3;0,000296164667555161;0,000385306961212433;0,768646033861494;0,876724605484238
"233";"PRDX6_HUMAN";"P30041";"Peroxiredoxin-6";"PRDX6";10;16;0,0014808233377758;0,00205497045979964;0,72060565674515;0,848884949062681
"234";"PRKDC_HUMAN";"P78527";"DNA-dependent protein kinase catalytic subunit";"PRKDC";161;92;0,0238412557381904;0,0118160801438479;2,01769583888642;1,42045620801432
"235";"PROF1_HUMAN";"P07737";"Profilin-1";"PFN1";28;28;0,00414630534577225;0,00359619830464937;1,15296905079224;1,07376396418964
"236";"PSA1_HUMAN";"P25786";"Proteasome subunit alpha type-1";"PSMA1";3;14;0,000444247001332741;0,00179809915232469;0,247064796598337;0,497056130229109
"237";"PSB1_HUMAN";"P20618";"Proteasome subunit beta type-1";"PSMB1";1;4;0,00014808233377758;0,00051374261494991;0,28824226269806;0,536881982094818
"238";"PSB5_HUMAN";"P28074";"Proteasome subunit beta type-5";"PSMB5";2;2;0,000296164667555161;0,000256871307474955;1,15296905079224;1,07376396418964
"239";"PSMD2_HUMAN";"Q13200";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";2;2;0,000296164667555161;0,000256871307474955;1,15296905079224;1,07376396418964
"240";"PSMD3_HUMAN";"O43242";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";1;1;0,00014808233377758;0,000128435653737478;1,15296905079224;1,07376396418964
"241";"PSME1_HUMAN";"Q06323";"Proteasome activator complex subunit 1";"PSME1";8;9;0,00118465867022064;0,0011559208836373;1,02486137848199;1,01235437396299
"242";"PTBP1_HUMAN";"P26599";"Polypyrimidine tract-binding protein 1";"PTBP1";3;2;0,000444247001332741;0,000256871307474955;1,72945357618836;1,31508690822636
"243";"PTMA_HUMAN";"P06454";"Prothymosin alpha";"PTMA";11;20;0,00162890567155338;0,00256871307474955;0,634132977935732;0,796324668672101
"244";"PUR6_HUMAN";"P22234";"Multifunctional protein ADE2";"PAICS";6;5;0,000888494002665482;0,000642178268687388;1,38356286095069;1,17624948924567
"245";"PYC_HUMAN";"P11498";"Pyruvate carboxylase, mitochondrial";"PC";102;107;0,0151043980453132;0,0137426149499101;1,09909199234401;1,04837588313734
"246";"QCR1_HUMAN";"P31930";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";4;5;0,000592329335110321;0,000642178268687388;0,922375240633792;0,96040368628707
"247";"QCR2_HUMAN";"P22695";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";6;6;0,000888494002665482;0,000770613922424865;1,15296905079224;1,07376396418964
"248";"RAB1B_HUMAN";"Q9H0U4";"Ras-related protein Rab-1B";"RAB1B";2;4;0,000296164667555161;0,00051374261494991;0,57648452539612;0,75926578047224
"249";"RAB8A_HUMAN";"P61006";"Ras-related protein Rab-8A";"RAB8A";6;3;0,000888494002665482;0,000385306961212433;2,30593810158448;1,51853156094448
"250";"RAB8B_HUMAN";"Q92930";"Ras-related protein Rab-8B";"RAB8B";2;1;0,000296164667555161;0,000128435653737478;2,30593810158448;1,51853156094448
"251";"RAN_HUMAN";"P62826";"GTP-binding nuclear protein Ran";"RAN";9;12;0,00133274100399822;0,00154122784484973;0,86472678809418;0,929906870656508
"252";"RASL3_HUMAN";"Q86YV0";"RAS protein activator like-3";"RASAL3";6;17;0,000888494002665482;0,00218340611353712;0,406930253220791;0,637910850527557
"253";"RAVR1_HUMAN";"Q8IY67";"Ribonucleoprotein PTB-binding 1";"RAVER1";2;1;0,000296164667555161;0,000128435653737478;2,30593810158448;1,51853156094448
"254";"RBM14_HUMAN";"Q96PK6";"RNA-binding protein 14";"RBM14";8;10;0,00118465867022064;0,00128435653737478;0,922375240633792;0,96040368628707
"255";"RBM39_HUMAN";"Q14498";"RNA-binding protein 39";"RBM39";1;6;0,00014808233377758;0,000770613922424865;0,192161508465373;0,438362302742119
"256";"RCC2_HUMAN";"Q9P258";"Protein RCC2";"RCC2";12;13;0,00177698800533096;0,00166966349858721;1,06427912380822;1,03163904724871
"257";"RHOA_HUMAN";"P61586";"Transforming protein RhoA";"RHOA";14;18;0,00207315267288612;0,0023118417672746;0,896753706171743;0,94697080534288
"258";"RINI_HUMAN";"P13489";"Ribonuclease inhibitor";"RNH1";2;2;0,000296164667555161;0,000256871307474955;1,15296905079224;1,07376396418964
"259";"RL10_HUMAN";"P27635";"60S ribosomal protein L10";"RPL10";18;21;0,00266548200799645;0,00269714872848703;0,988259186393349;0,994112260458219
"260";"RL10A_HUMAN";"P62906";"60S ribosomal protein L10a";"RPL10A";11;13;0,00162890567155338;0,00166966349858721;0,975589196824203;0,987719189255835
"261";"RL11_HUMAN";"P62913";"60S ribosomal protein L11";"RPL11";9;9;0,00133274100399822;0,0011559208836373;1,15296905079224;1,07376396418964
"262";"RL12_HUMAN";"P30050";"60S ribosomal protein L12";"RPL12";13;7;0,00192507033910854;0,000899049576162343;2,14122823718559;1,46329362644193
"263";"RL13_HUMAN";"P26373";"60S ribosomal protein L13";"RPL13";23;26;0,00340589367688435;0,00333932699717442;1,01993416031621;1,00991789780963
"264";"RL14_HUMAN";"P50914";"60S ribosomal protein L14";"RPL14";16;29;0,00236931734044129;0,00372463395838685;0,636120855609512;0,797571849810105
"265";"RL15_HUMAN";"P61313";"60S ribosomal protein L15";"RPL15";15;24;0,0022212350066637;0,00308245568969946;0,72060565674515;0,848884949062681
"266";"RL17_HUMAN";"P18621";"60S ribosomal protein L17";"RPL17";9;11;0,00133274100399822;0,00141279219111225;0,94333831428456;0,9712560498059
"267";"RL18_HUMAN";"Q07020";"60S ribosomal protein L18";"RPL18";16;21;0,00236931734044129;0,00269714872848703;0,878452610127421;0,937258027507592
"268";"RL18A_HUMAN";"Q02543";"60S ribosomal protein L18a";"RPL18A";11;22;0,00162890567155338;0,00282558438222451;0,57648452539612;0,75926578047224
"269";"RL19_HUMAN";"P84098";"60S ribosomal protein L19";"RPL19";7;15;0,00103657633644306;0,00192653480606216;0,538052223703046;0,73352043168752
"270";"RL23_HUMAN";"P62829";"60S ribosomal protein L23";"RPL23";21;24;0,00310972900932919;0,00308245568969946;1,00884791944321;1,00441421706545
"271";"RL23A_HUMAN";"P62750";"60S ribosomal protein L23a";"RPL23A";8;13;0,00118465867022064;0,00166966349858721;0,709519415872148;0,842329754830107
"272";"RL24_HUMAN";"P83731";"60S ribosomal protein L24";"RPL24";20;20;0,00296164667555161;0,00256871307474955;1,15296905079224;1,07376396418964
"273";"RL26_HUMAN";"P61254";"60S ribosomal protein L26";"RPL26";6;17;0,000888494002665482;0,00218340611353712;0,406930253220791;0,637910850527557
"274";"RL27_HUMAN";"P61353";"60S ribosomal protein L27";"RPL27";7;17;0,00103657633644306;0,00218340611353712;0,474751962090923;0,689022468494985
"275";"RL27A_HUMAN";"P46776";"60S ribosomal protein L27a";"RPL27A";8;10;0,00118465867022064;0,00128435653737478;0,922375240633792;0,96040368628707
"276";"RL28_HUMAN";"P46779";"60S ribosomal protein L28";"RPL28";19;22;0,00281356434177403;0,00282558438222451;0,99574599841148;0,997870732315304
"277";"RL29_HUMAN";"P47914";"60S ribosomal protein L29";"RPL29";9;2;0,00133274100399822;0,000256871307474955;5,18836072856508;2,27779734141672
"278";"RL3_HUMAN";"P39023";"60S ribosomal protein L3";"RPL3";27;42;0,00399822301199467;0,00539429745697406;0,741194389795012;0,86092647177039
"279";"RL31_HUMAN";"P62899";"60S ribosomal protein L31";"RPL31";11;13;0,00162890567155338;0,00166966349858721;0,975589196824203;0,987719189255835
"280";"RL32_HUMAN";"P62910";"60S ribosomal protein L32";"RPL32";2;3;0,000296164667555161;0,000385306961212433;0,768646033861494;0,876724605484238
"281";"RL34_HUMAN";"P49207";"60S ribosomal protein L34";"RPL34";13;7;0,00192507033910854;0,000899049576162343;2,14122823718559;1,46329362644193
"282";"RL35_HUMAN";"P42766";"60S ribosomal protein L35";"RPL35";5;3;0,000740411668887902;0,000385306961212433;1,92161508465373;1,38622331702137
"283";"RL35A_HUMAN";"P18077";"60S ribosomal protein L35a";"RPL35A";8;9;0,00118465867022064;0,0011559208836373;1,02486137848199;1,01235437396299
"284";"RL36_HUMAN";"Q9Y3U8";"60S ribosomal protein L36";"RPL36";9;6;0,00133274100399822;0,000770613922424865;1,72945357618836;1,31508690822636
"285";"RL38_HUMAN";"P63173";"60S ribosomal protein L38";"RPL38";11;8;0,00162890567155338;0,00102748522989982;1,58533244483933;1,25909985499139
"286";"RL4_HUMAN";"P36578";"60S ribosomal protein L4";"RPL4";23;35;0,00340589367688435;0,00449524788081171;0,757665376234901;0,870439760256217
"287";"RL40_HUMAN";"P62987";"Ubiquitin-60S ribosomal protein L40";"UBA52";23;5;0,00340589367688435;0,000642178268687388;5,30365763364431;2,30296713690063
"288";"RL5_HUMAN";"P46777";"60S ribosomal protein L5";"RPL5";8;22;0,00118465867022064;0,00282558438222451;0,41926147301536;0,647504033203933
"289";"RL6_HUMAN";"Q02878";"60S ribosomal protein L6";"RPL6";26;30;0,00385014067821709;0,00385306961212433;0,999239844019942;0,999619849752866
"290";"RL7_HUMAN";"P18124";"60S ribosomal protein L7";"RPL7";12;23;0,00177698800533096;0,00295402003596198;0,60154906997856;0,77559594505036
"291";"RL7A_HUMAN";"P62424";"60S ribosomal protein L7a";"RPL7A";23;25;0,00340589367688435;0,00321089134343694;1,06073152672886;1,02991821361158
"292";"RL8_HUMAN";"P62917";"60S ribosomal protein L8";"RPL8";17;23;0,00251739967421887;0,00295402003596198;0,85219451580296;0,923143821840866
"293";"RL9_HUMAN";"P32969";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";2;4;0,000296164667555161;0,00051374261494991;0,57648452539612;0,75926578047224
"294";"RLA0_HUMAN, RLA0L_HUMAN";"P05388";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";10;11;0,0014808233377758;0,00141279219111225;1,0481536825384;1,02379376953486
"295";"RLA2_HUMAN";"P05387";"60S acidic ribosomal protein P2";"RPLP2";3;4;0,000444247001332741;0,00051374261494991;0,86472678809418;0,929906870656508
"296";"RM14_HUMAN";"Q6P1L8";"39S ribosomal protein L14, mitochondrial";"MRPL14";6;6;0,000888494002665482;0,000770613922424865;1,15296905079224;1,07376396418964
"297";"ROA1_HUMAN";"P09651";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";15;27;0,0022212350066637;0,00346776265091189;0,640538361551245;0,800336405239225
"298";"ROA2_HUMAN";"P22626";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";6;20;0,000888494002665482;0,00256871307474955;0,345890715237672;0,588124744622833
"299";"ROA3_HUMAN";"P51991";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";2;9;0,000296164667555161;0,0011559208836373;0,256215344620498;0,506177186981494
"300";"ROAA_HUMAN";"Q99729";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";5;3;0,000740411668887902;0,000385306961212433;1,92161508465373;1,38622331702137
"301";"RPN1_HUMAN";"P04843";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";9;22;0,00133274100399822;0,00282558438222451;0,47166915714228;0,686781739086211
"302";"RPN2_HUMAN";"P04844";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";1;5;0,00014808233377758;0,000642178268687388;0,230593810158448;0,480201843143535
"303";"RRBP1_HUMAN";"Q9P2E9";"Ribosome-binding protein 1";"RRBP1";9;3;0,00133274100399822;0,000385306961212433;3,45890715237672;1,85981374131302
"304";"RS10_HUMAN";"P46783";"40S ribosomal protein S10";"RPS10";7;10;0,00103657633644306;0,00128435653737478;0,807078335554568;0,898375386770235
"305";"RS11_HUMAN";"P62280";"40S ribosomal protein S11";"RPS11";13;20;0,00192507033910854;0,00256871307474955;0,749429883014956;0,865696184013165
"306";"RS14_HUMAN";"P62263";"40S ribosomal protein S14";"RPS14";16;14;0,00236931734044129;0,00179809915232469;1,31767891519113;1,14790196236052
"307";"RS15_HUMAN";"P62841";"40S ribosomal protein S15";"RPS15";4;5;0,000592329335110321;0,000642178268687388;0,922375240633792;0,96040368628707
"308";"RS15A_HUMAN";"P62244";"40S ribosomal protein S15a";"RPS15A";8;12;0,00118465867022064;0,00154122784484973;0,768646033861494;0,876724605484238
"309";"RS16_HUMAN";"P62249";"40S ribosomal protein S16";"RPS16";18;15;0,00266548200799645;0,00192653480606216;1,38356286095069;1,17624948924567
"310";"RS17_HUMAN, RS17L_HUMAN";"P08708";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";7;13;0,00103657633644306;0,00166966349858721;0,620829488888129;0,787927337314888
"311";"RS18_HUMAN";"P62269";"40S ribosomal protein S18";"RPS18";22;24;0,00325781134310677;0,00308245568969946;1,05688829655955;1,02805072664706
"312";"RS19_HUMAN";"P39019";"40S ribosomal protein S19";"RPS19";8;9;0,00118465867022064;0,0011559208836373;1,02486137848199;1,01235437396299
"313";"RS2_HUMAN";"P15880";"40S ribosomal protein S2";"RPS2";19;31;0,00281356434177403;0,0039815052658618;0,706658450485567;0,840629793955441
"314";"RS20_HUMAN";"P60866";"40S ribosomal protein S20";"RPS20";8;14;0,00118465867022064;0,00179809915232469;0,658839457595566;0,811689261722469
"315";"RS23_HUMAN";"P62266";"40S ribosomal protein S23";"RPS23";5;7;0,000740411668887902;0,000899049576162343;0,823549321994458;0,907496182909029
"316";"RS24_HUMAN";"P62847";"40S ribosomal protein S24";"RPS24";4;10;0,000592329335110321;0,00128435653737478;0,461187620316896;0,679107959250145
"317";"RS25_HUMAN";"P62851";"40S ribosomal protein S25";"RPS25";7;8;0,00103657633644306;0,00102748522989982;1,00884791944321;1,00441421706545
"318";"RS26_HUMAN";"P62854";"40S ribosomal protein S26";"RPS26";12;12;0,00177698800533096;0,00154122784484973;1,15296905079224;1,07376396418964
"319";"RS27_HUMAN";"P42677";"40S ribosomal protein S27";"RPS27";5;4;0,000740411668887902;0,00051374261494991;1,4412113134903;1,20050460785884
"320";"RS28_HUMAN";"P62857";"40S ribosomal protein S28";"RPS28";2;8;0,000296164667555161;0,00102748522989982;0,28824226269806;0,536881982094818
"321";"RS29_HUMAN";"P62273";"40S ribosomal protein S29";"RPS29";5;4;0,000740411668887902;0,00051374261494991;1,4412113134903;1,20050460785884
"322";"RS3_HUMAN";"P23396";"40S ribosomal protein S3";"RPS3";20;22;0,00296164667555161;0,00282558438222451;1,0481536825384;1,02379376953486
"323";"RS3A_HUMAN";"P61247";"40S ribosomal protein S3a";"RPS3A";23;27;0,00340589367688435;0,00346776265091189;0,982158821045242;0,991039263119904
"324";"RS4X_HUMAN";"P62701";"40S ribosomal protein S4, X isoform";"RPS4X";35;48;0,00518288168221531;0,00616491137939892;0,840706599536009;0,9169005396094
"325";"RS5_HUMAN";"P46782";"40S ribosomal protein S5";"RPS5";9;16;0,00133274100399822;0,00205497045979964;0,648545091070635;0,805322973142227
