"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5744.3.id.csv";"peptide.count.P5744.4.id.csv";"spectra.count.P5744.3.id.csv";"spectra.count.P5744.4.id.csv";"dNSAF.P5744.3.id.csv";"dNSAF.P5744.4.id.csv";"Go.Cc"
"97";"Q14CN4";"Q14CN4-1,Q14CN4-2";"Q14CN4-1,Q14CN4-2";"K2C72_HUMAN";"Keratin, type II cytoskeletal 72";"KRT72";0;0;NA;0;0;0;0;NA;NA;"keratin filament"
"98";"Q15323";"Q15323";"Q15323";"K1H1_HUMAN";"Keratin, type I cuticular Ha1";"KRT31";2;3;0,00518582380047554;2;1;2;1;0,00563995294950886;0,00556533074073877;"extracellular space, intermediate filament"
"99";"Q16610";"Q16610-1,Q16610-2,Q16610-3,Q16610-4";"Q16610-1,Q16610-2,Q16610-3,Q16610-4";"ECM1_HUMAN";"Extracellular matrix protein 1";"ECM1";1;1;0,000103600314286976;1;NA;1;NA;NA;NA;"extracellular space, proteinaceous extracellular matrix, extracellular vesicular exosome"
"100";"Q562R1";"Q562R1";"Q562R1";"ACTBL_HUMAN";"Beta-actin-like protein 2";"ACTBL2";1;1;0,00128949327357194;1;0;1;0;0,00256140022229365;0;"cytoplasm, extracellular space, cytoskeleton, extracellular vesicular exosome"
"101";"Q5D862";"Q5D862";"Q5D862";"FILA2_HUMAN";"Filaggrin-2";"FLG2";11;16;0,00149746000073522;6;10;6;10;0,00120838956534807;0,00197248143586235;"cytoplasm"
"102";"Q5T749";"Q5T749";"Q5T749";"KPRP_HUMAN";"Keratinocyte proline-rich protein";"KPRP";9;16;0,00618381150562678;9;7;9;7;0,00748512811074414;0,00570179996408084;"extracellular vesicular exosome, cytoplasm"
"103";"Q5XKE5";"Q5XKE5";"Q5XKE5";"K2C79_HUMAN";"Keratin, type II cytoskeletal 79";"KRT79";0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, keratin filament"
"104";"Q6KB66";"Q6KB66-1,Q6KB66-2,Q6KB66-3";"Q6KB66-1,Q6KB66-2,Q6KB66-3";"K2C80_HUMAN";"Keratin, type II cytoskeletal 80";"KRT80";3;5;0,00082777991078515;2;3;2;3;NA;NA;"keratin filament"
"105";"Q6ZVX7";"Q6ZVX7";"Q6ZVX7";"NCRP1_HUMAN";"Non-specific cytotoxic cell receptor protein 1 homolog";"NCCRP1";1;1;0,000813733377672251;NA;1;NA;1;NA;0,00171498295023523;"extracellular vesicular exosome, cytoplasm"
"106";"Q71DI3";"P68431,P84243,Q16695,Q71DI3";"P68431,P84243,Q16695,Q71DI3";"H31_HUMAN, H31T_HUMAN, H32_HUMAN, H33_HUMAN";"Histone H3.1, Histone H3.1t, Histone H3.2, Histone H3.3";"H3F3A,H3F3B, HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A, HIST2H3A,HIST2H3C,HIST2H3D, HIST3H3";5;13;0,00534760445804834;3;5;6;7;0,00531113869622654;0,00606864371176987;"nucleosome, extracellular vesicular exosome, nucleoplasm"
"107";"Q7L7L0";"P04908,Q7L7L0,Q93077";"P04908,Q7L7L0,Q93077";"H2A1B_HUMAN, H2A1C_HUMAN, H2A3_HUMAN";"Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 3";"HIST1H2AB,HIST1H2AE, HIST1H2AC, HIST3H2A";1;2;0,00263941723783435;1;1;1;1;0,00308681565250773;0,00262011284063715;"nucleosome, nucleus"
"108";"Q7RTS7";"Q7RTS7,Q86Y46-1";"Q7RTS7,Q86Y46-1";"K2C73_HUMAN, K2C74_HUMAN";"Keratin, type II cytoskeletal 73, Keratin, type II cytoskeletal 74";"KRT73, KRT74";0;0;NA;0;0;0;0;0;NA;"keratin filament"
"109";"Q7Z794";"Q7Z794";"Q7Z794";"K2C1B_HUMAN";"Keratin, type II cytoskeletal 1b";"KRT77";13;24;0,00998334408413086;12;11;12;12;0,0108072525363387;0,010459699944126;"keratin filament"
"110";"Q86YZ3";"Q86YZ3";"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";28;58;0,00455405171013067;27;22;30;28;0,00506887622938112;0,00463346270765307;"cornified envelope, extracellular vesicular exosome"
"111";"Q8N1N4";"Q8N1N4-1";"Q8N1N4-1";"K2C78_HUMAN";"Keratin, type II cytoskeletal 78";"KRT78";9;13;0,00647610151532867;7;6;7;6;NA;NA;"keratin filament, extracellular vesicular exosome, extracellular space"
"112";"Q8NC51";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";3;3;0,000411354189080642;3;NA;3;NA;NA;NA;"nucleus, extracellular vesicular exosome, cytoplasm, perinuclear region of cytoplasm, plasma membrane"
"113";"Q96P63";"Q96P63";"Q96P63";"SPB12_HUMAN";"Serpin B12";"SERPINB12";2;2;0,00110507001906108;NA;2;NA;2;NA;0,00232898919167747;"extracellular space, cytoplasm"
"114";"Q9NSB2";"Q9NSB2";"Q9NSB2";"KRT84_HUMAN";"Keratin, type II cuticular Hb4";"KRT84";16;33;0,0132545608148528;16;12;19;14;0,0167452707766661;0,0115019734892127;"keratin filament"
